"id","text","labels"
"5317","An evaluation of a brief intervention model for use with young non-injecting stimulant users.^\nThis report describes the rationale, implementation, and efficacy evaluation of a brief, motivational intervention for young users of cocaine, crack cocaine, and ecstasy not in contact with treatment services. The intervention was developed so it could be used by peer and other drug workers. The evaluation was a two-condition, multi-site, randomized controlled trial with a single 6-month follow-up. Participants were 16-22 years old. They identified themselves to be primary users of cocaine hydrochloride, crack cocaine, or ecstasy and were subsequently assigned to these primary stimulant groups for analysis. No participant had been in treatment during the previous 12 months and none had a treatment history for opiate dependence or injecting. Trial participants were recruited in 11 sites in Greater London and Kent using detached outreach, specific advertising campaigns, and by participant-driven snowball-sampling methods. Six-month follow-up interviews were successfully conducted with 299 participants. The participant recruitment methodology used in the trial was successful, showing that longitudinal, experimental studies with young out-of-treatment drug users are quite feasible. There were a range of positive changes reported by participants in both the experimental and control conditions. (PsycINFO Database Record (c) 2016 APA, all rights reserved)","2"
"4701","Dissociable effects of a single dose of ecstasy (MDMA) on psychomotor skills and attentional performance.^\nEcstasy (3,4-methylenedioxymethamphetamine, MDMA) is a psychoactive recreational drug widely used by young people visiting dance parties, and has been associated with poor cognitive function. The current study assessed the influence of a single dose of MDMA 75 mg and alcohol 0.5 g/kg on cognition, psychomotor performance and driving-related task performance. Twelve healthy recreational ecstasy users participated in an experimental study conducted according to a double-blind, double-dummy, placebo-controlled three-way cross-over design. MDMA improved psychomotor performance, such as movement speed and tracking performance in a single task, as well as in a divided attention task. MDMA impaired the ability to predict object movement under divided attention. However, the inability to accurately predict object movement after MDMA may indicate impairment of particular performance skills relevant to driving. There was no effect of MDMA on visual search, planning or retrieval from semantic memory.","0"
"6173","Food Effects on Bioavailability of MDMA in Healthy Volunteers.^\nThe sponsor has completed a Phase 3 study of MDMA‐assisted therapy for individuals diagnosed with severe PTSD demonstrating the safety and efficacy of this treatment. However, the effect of food intake on the absorption and bioavailability of orally administered MDMA is not yet well characterized. This phase I, open‐label, randomized sequence, multi‐dose, 2‐period crossover pharmacokinetic (PK) study assesses the effect of food on the relative bioavailability of MDMA. In addition, an increase in heart rate is anticipated following MDMA administration. Therefore, the secondary purpose of this study is to evaluate the effect of food on the safety and tolerability of oral MDMA, as well as MDMA effects on ECG. Potential participants will be identified by the clinical site and invited to phone screen for the study. Following informed consent, potential study participants will undergo screening examinations to assess eligibility for inclusion in the study. Participants will be randomized to receive one of two conditions before the other: ‐ Fasted Treatments: 10 hours of fasting followed by MDMA administration with 240 mL water. ‐ Fed Treatments: A high‐fat (approximately 50 percent of total caloric content of the meal) and high‐calorie (approximately 800 to 1000 calories) meal will be consumed within 30 minutes of MDMA administration. Participants will be confined at the Clinical Research Unit (CRU) for each Dosing Session from the time of check‐in on the night before dosing until discharge 48 hours after dosing. MDMA will be administered on Day 1 following the treatment sequence to which the participant has been randomized. Concentration‐time profiles of MDMA will be determined in the time interval 0‐72 hours post‐dose, according to the expected PK profiles of MDMA and its metabolites. Participants will remain at the CRU for at least 36 hours after administration of study drug for collection of serial blood samples for PK analysis and safety monitoring. An additional outpatient visit will occur 72 hours after dosing to collect a final PK sample and perform safety assessments.","9"
"7942","Neurocognitive performance of repeated versus single intravenous subanesthetic ketamine in treatment resistant depression.^\nBACKGROUND: Ketamine demonstrated rapid antidepressant effects in treatment-resistant depression (TRD). However, evaluation of ketamine's neurocognitive effect in TRD is unclear. We aim to (1) characterize baseline neurocognitive performance as a predictor of the change in severity of depressive symptoms over time, and (2) investigate the association of six versus single intravenous (IV) ketamine and neurocognitive changes from baseline to the end of treatment. METHODS: Subjects with TRD were randomized to receive either five IV midazolam followed by a single IV ketamine or six IV ketamine during a 12-day period. Depression symptom assessments occurred prior and 24 h after infusion days using the Montgomery-Åsberg Depression Rating Scale. Neurocognitive tasks were designed to test attention, memory, speed of processing, and set shifting using the CogState battery at baseline and at the end of treatment. RESULTS: Better complex working memory at baseline predicted improvement in MADRS scores of ketamine (vs midazolam) after 5 infusions. Most, but not all, neurocognitive functions remained stable or improved after repeated or single ketamine. There was a greater differential effect of treatment on speed of processing, set shifting, and spatial working memory that favors subjects in the six ketamine group. These cognitive improvements from baseline to the end of treatment were robust when controlling for age and changes in depression severity. CONCLUSION: The study suggests that six IV ketamine compared to single IV ketamine has a mood independent procognitive effect among TRD patients. Large scale studies are needed to confirm whether ketamine enhances cognitive function in TRD.","9"
"6108","Ketamine Versus Electroconvulsive Therapy in Depression.^\nWorldwide, depression carries a significant burden. Although there are effective treatments for depression, many patients do not achieve remission, and any significant response usually occurs after a few weeks. The common approach for a rapid intervention in cases of severe depressive symptoms has been electroconvulsive therapy (ECT). There are drawbacks to ECT including a prior medical work‐up, general anaesthesia, and the possibility of memory loss. Further, access to ECT is often limited. Comparatively, the most striking breakthrough in the field of mood disorders has been the rapid antidepressant effects of intravenous ketamine. The antidepressant response to ketamine often occurs within a few hours, and peaks within 24. Recent studies have documented that the benefits of ketamine can be sustained with repeated administration. This longitudinal, multi‐centre, randomized, crossover clinical trial is funded in part by the Ontario Brain Institute through a sponsorship with the Canadian Biomarker Integration Network in Depression (CAN‐BIND) research program. It will take place across five sites: the Royal Ottawa Mental Health Centre (lead site), Douglas Mental Health University Institute, Providence Care Hospital, Sunnybrook Health Sciences Centre and University Health Network. A total of 240 participants (accounting for 20% dropout) will be recruited over 30 months from ECT wait lists across the five sites and randomized to either the ketamine or ECT treatment arm. Participants in the ketamine treatment arm will receive 0.5 mg/kg IV over 40 minutes in the recovery room of the ECT clinic as per the study schedule. Participants in the ECT treatment arm will receive ECT as per the study schedule and as decided by their treating physician. Each participant will be enrolled in the study for between six weeks and nine months, or until they leave the study or the study is terminated. Throughout the study, clinical, neuroimaging, molecular, and cognitive assessments will be conducted. Data will be collected using the Ontario Brain Institute's Centre for Ontario Data Exploration and Research Electronic Data Capture in order to coordinate data from the five sites. The aim of this study is to show that compared to ECT, ketamine treatment produces faster therapeutic action, has less side effects, requires fewer/shorter hospitalizations for patients, and will be less expensive because it does not require an anaesthesiologist and a psychiatrist to administer the various ECT protocols. Through the discovery of biomarkers to predict ECT or ketamine response or non‐response, the anticipated effective treatment could be administered as a first line intervention for a subgroup of depressed patients, thereby ensuring a more time‐efficient intervention. Participants randomized to the either treatment arm will receive thrice weekly treatments for 3 or 4 weeks for a total of 9 or 12 treatments respectively. Following the randomization phase, responders may move to the maintenance phase and non‐responders may move to the crossover phase where they will receive the alternate therapy. During the crossover phase, participants will receive thrice weekly treatments for 3 or 4 weeks for a total of 9 or 12 treatments respectively. Following the crossover phase, responders will move to the maintenance phase and non‐responders will exit the study. During the maintenance phase, participants who achieved response with ketamine will receive weekly ketamine treatments for one month, treatment once every two weeks for two months, and monthly treatment for three months. Should participants in the ketamine arm relapse during monthly treatment, they may return to treatments once every two weeks. Participants who achieved response in the ECT arm will receive ECT treatment for six months based on decision of the treating physician in order to maintain a clinical response. Both treatment arms will have a follow‐up visit during month seven.","2"
"128","Effect of intra-operative sedation with low-doses of S-Ketamine on depression in the elderly: randomized double-blind controlled trial.^\nINTERVENTION: 70 elderly patients (62 men), from two Brazilian hospitals (Brasilia), classified as depressed (D) and not depressed (ND), according to the Diagnostic and Statistical Manual of Mental Disorders criteria, where divided randomly into four groups. Group D1 and ND1 used for sedation 10 mg of S‐ Ketamine, plus 1 mg of midazolam and groups D2 and ND2 only 1mg of Midazolam, in intravenous bolus, until 3‐4 grade in Ramsay Scale was reached. Primary efficacy measure was quantitatively estimated by the 21‐item Hamilton Depression Rating Scale, one day before and one day after surgery. CONDITION: Mental Depression PRIMARY OUTCOME: To access improvement of mental depression after treatment with S‐ketamine, by using the 21 items Hamilton Depression Rating Scale. SECONDARY OUTCOME: To evaluate side effects of S‐ketamine: nausea and vomits, allucinations, postoperative pain, cardiovascular effects, respiratory depression, sedation and amnesia. ; To mesure them:a intraoperative non invasive blood pressure monitoring and ECG (cardiovascular effects), SpO2 (respiratory depression), Ramsay Scale (sedation), Visual analogic scale (pain) and by questioning the patient (nausea and vomits, psychedelic effects, amnesia) INCLUSION CRITERIA: age>60, males and females;spinal or epidural anaesthesia; patients with depression criteria according to Diagnostic and Statistical Manual of Mental Disorders; patients without depression (control).","6"
"8706","The effects of low dose ketamine on sensory gating, neuroendocrine secretion and behavior in healthy human subjects.^\nRecently, much interest has been given to the role of glutamatergic N-methyl-D-aspartate receptors (NMDA) in sensory gating, such as prepulse inhibition (PPI) and reduction of the P50 evoked response potential (ERP). Currently, mainly animal data are available describing the role of NMDA receptors in these stimulus evaluation processes. Human data are virtually lacking and are potentially important, for instance for the understanding of sensory gating deficits observed in schizophrenia. Therefore, the effects of the NMDA antagonist ketamine, in a dose of 0.3 mg/kg i.v., on concurrent assessment of PPI and P50 reduction was studied in 18 healthy male volunteers. Ketamine was administered in a pseudo-steady state model with a subacute loading dose. In addition, the effects of ketamine on behavior, vital signs, homovanillic acid (HVA) plasma levels and secretion of cortisol and luteinizing hormone (LH) were also determined. Ketamine did not significantly alter PPI or the reduction of the P50 ERP. A small but significant increase in Brief Psychiatric Rating Scale (BPRS) total scores and BPRS composite scores ""thinking disorder"" and ""withdrawal/retardation"" was observed. Several subjects experienced visual perceptional alterations, but complex hallucinations did not occur. Ketamine induced mild analgesia and coordination problems. In addition, ketamine induced a marked rise in cortisol secretion, while LH secretion was not affected. Finally, systolic and diastolic, blood pressure and heart rate increased during ketamine infusion. Although in humans NMDA receptors may not be involved in the regulation of PPI and P50 reduction, the most likely explanation for the lack of effect of ketamine on these sensory gating paradigms is the dose used in this experiment. However, using a higher dose is hampered by the aspecificity of racemic ketamine. Future studies should use the enantiomer S-ketamine, which is more specific to NMDA receptors, to evaluate the involvement of NMDA receptors in these neurophysiological processes further.","0"
"9572","Rapid and longer-term antidepressant effects of repeated-dose intravenous ketamine for patients with unipolar and bipolar depression.^\nObjective: Single-dose intravenous (IV) injection of ketamine has shown rapid but transient antidepressant effects. The strategy of repeated-dose ketamine infusions to maintain antidepressant effects has received little systematic study. This study was conducted to examine the efficacy and tolerability of six ketamine infusions in Chinese patients with unipolar and bipolar depression. Methods: Ninety seven patients with unipolar (n = 77) and bipolar (n = 20) depression received repeated ketamine infusions (0.5 mg/kg over 40 min) with continuous vital sign monitoring. Depressive symptoms were measured by the Montgomery-Asberg Depression Rating Scale (MADRS). Suicidal ideation was assessed using the Scale for Suicidal Ideations (SSI)-part 1. Anxiety symptoms were evaluated with the 14-item Hamilton Anxiety Scale (HAMA). Adverse psychopathological and dissociative effects were assessed using the Brief Psychiatric Rating Scale (BPRS)-positive symptoms and Clinician Administered Dissociative States Scale (CADSS), respectively. Patients were assessed at baseline, 4 and 24 h, and 3, 4, 5, 6, 8, 9, 10, 11, 12, 13 and 26 days. Results: After six ketamine infusions, the response and remission rates were 68.0% and 50.5%, respectively. There were significant decreases in MADRS, SSI-part 1, and HAMA scores within four hours following the first ketamine infusion, and the decreases were sustained over the subsequent infusion period. The nonresponder subgroup manifested rapid significant improvement in suicidal ideations throughout the course of treatment. After the six ketamine infusions, the response was positively associated with the response at 24 h after the first infusion (OR = 8.94), personal income ≥4000 yuan/month (OR = 3.04), and no history of psychiatric hospitalization (OR = 3.41). Only CADSS scores had a mild but marginally significant increase after the first infusion but with a significant BPRS score decrease. Conclusion: Six ketamine infusions were safe and effective in patients with unipolar and bipolar depression. The rapid and robust antidepressant and antisuicidal effects of ketamine infusion within four hours were sustained following the subsequent infusions.","7"
"2207","Long term structural and functional neural changes following a single infusion of Ketamine in PTSD.^\nNMDA receptor antagonists have a vital role in extinction, learning, and reconsolidation processes. During the reconsolidation window, memories are activated into a labile state and can be reconsolidated in an altered form. This concept might have significant clinical implications in treating PTSD. In this pilot study we tested the potential of a single infusion of ketamine, followed by brief exposure therapy, to enhance post-retrieval extinction of PTSD trauma memories. 27 individuals diagnosed with PTSD were randomly assigned to receive either ketamine (0.5 mg/kg 40 min; N = 14) or midazolam (0.045 mg/kg; N = 13) after retrieval of the traumatic memory. 24 h following infusion, participants received a four-day trauma-focused psychotherapy. Symptoms and brain activity were assessed before treatment, at the end of treatment, and at 30-day follow-up. Amygdala activation to trauma scripts (a major biomarker of fear response) served as the main study outcome. Although PTSD symptoms improved equally in both groups, post-treatment, ketamine recipients showed a lower amygdala (-0.33, sd = 0.13, 95%HDI [-0.56,-0.04]) and hippocampus (-0.3 (sd = 0.19), 95%HDI [-0.65, 0.04]; marginal effect) reactivation to trauma memories, compared to midazolam recipients. Post-retrieval ketamine administration was also associated with decreased connectivity between the amygdala and hippocampus (-0.28, sd = 0.11, 95%HDI [-0.46, -0.11]), with no change in amygdala-vmPFC connectivity. Moreover, reduction in fractional anisotropy in bi-lateral uncinate fasciculus was seen in the Ketamine recipients compared with the midazolam recipients (right: post-treatment: -0.01108, 95% HDI [-0.0184,-0.003]; follow-up: -0.0183, 95% HDI [-0.02719,-0.0107]; left: post-treatment: -0.019, 95% HDI [-0.028,-0.011]; follow-up: -0.017, 95% HDI [-0.026,-0.007]). Taken together it is possible that ketamine may enhance post-retrieval extinction of the original trauma memories in humans. These preliminary findings show promising direction toward the capacity to rewrite human traumatic memories and modulate the fear response for at least 30 days post-extinction. When combined with psychotherapy for PTSD, further investigation of ketamine dose, timing of administration, and frequency of administration, is warranted.","3"
"6952","Stereochemical analysis of 3,4-methylenedioxymethamphetamine and its main metabolites in human samples including the catechol-type metabolite (3,4-dihydroxymethamphetamine).^\n3,4-Methylenedioxymethamphetamine (MDMA; ""ecstasy"") is a designer drug commonly misused in large segments of young populations. MDMA is usually formulated in tablets of its racemate (1:1 mixture of its enantiomers) in doses ranging from 50 to 200 mg. MDMA has an enantioselective metabolism, the (S)-enantiomer being metabolized faster than the (R)-enantiomer. Different pharmacologic properties have been attributed to each enantiomer. The carbon responsible for MDMA chirality is preserved along its metabolic disposition. An analytical method has been developed to determine MDMA enantiomers and those from its major metabolites, 3,4-methylenedioxyamphetamine (MDA), 3,4-dihydroxymeth-amphetamine (HHMA), and 4-hydroxy-3-methoxymethamphet-amine (HMMA). It has been applied to the analysis of plasma and urine samples from healthy recreational users of MDMA who participated voluntarily in a clinical trial and received 100 mg (R,S)-MDMA. HCl orally. (R)/(S) ratios both in plasma (0-48 h) and urine (0-72 h) for MDMA and MDA were >1 and <1, respectively. Ratios corresponding to HHMA and HMMA, close to unity, deviate from theoretical expectations and are most likely explained by the ability of MDMA to autoinhibit its own metabolism. The short elimination half-life of (S)-MDMA (4.8 h) is consistent with the subjective effects and psychomotor performance reported in subjects exposed to MDMA, whereas the much longer half-life of the (R)-enantiomer (14.8 h) correlates with mood and cognitive effects experienced on the next days after MDMA use.","9"
"6377","The Psychedelic Debriefing in Alcohol Dependence Treatment: Illustrating Key Change Phenomena through Qualitative Content Analysis of Clinical Sessions.^\nResearch on the clinical applications of psychedelic-assisted psychotherapy has demonstrated promising early results for treatment of alcohol dependence. Detailed description of the content and methods of psychedelic-assisted psychotherapy, as it is conducted in clinical settings, is scarce. Methods: An open-label pilot (proof-of-concept) study of psilocybin-assisted treatment of alcohol dependence (NCT01534494) was conducted to generate data for a phase 2 RCT (NCT02061293) of a similar treatment in a larger population. The present paper presents a qualitative content analysis of the 17 debriefing sessions conducted in the pilot study, which occurred the day after corresponding psilocybin medication sessions. Results: Participants articulated a series of key phenomena related to change in drinking outcomes and acute subjective effects of psilocybin. Discussion: The data illuminate change processes in patients' own words during clinical sessions, shedding light on potential therapeutic mechanisms of change and how participants express effects of psilocybin. This study is unique in analyzing actual clinical sessions, as opposed to interviews of patients conducted separately from treatment.","0"
"3728","Effects of low-dose intranasal (S)-ketamine in patients with neuropathic pain.^\nBackground: NMDA receptors are involved in the development and maintenance of neuropathic pain. We evaluated the efficacy and safety of intranasal (S)-ketamine, one of the most potent clinically available NMDA receptor antagonists. Methods: Sixteen patients with neuropathic pain of various origins were randomized into two treatment groups: (S)-ketamine 0.2 mg/kg (group 1); (S)-ketamine 0.4 mg/kg (group 2). Plasma concentrations of (S)-ketamine and (S)-norketamine were measured over 6 h by High Performance Liquid Chromatography combined with mass spectrometry. Quantitative sensory testing (QST) was conducted before, during and after treatment. Side effects and amount of pain reduction were recorded. Results: Intranasal (S)-ketamine administration lead to peak plasma concentrations of 27.7 ± 5.9 ng/ml at 10 ± 6.3 min (group 1) and 34.3 ± 22.2 ng/ml at 13.8 ± 4.8 min after application (group 2). Maximal plasma concentrations of (S)-norketamine were 18.3 ± 14.9 ng/ml at 81 ± 59 min (group 1) and 34.3 ± 5.5 ng/ml at 75 ± 40 min (group 2). Pain scores decreased significantly in both groups with minimal pain at 60 min after drug administration (70 ± 10% and 61 ± 13% of initial pain in groups 1 and 2). The time course of pain decrease was significantly correlated with plasma concentrations of (S)-ketamine and (S)-norketamine (partial correlations: (S)-norketamine: -0.90 and -0.86; (S)-ketamine: -0.72 and -0.71 for group 1 and group 2, respectively). Higher dosing elicited significantly more side effects. Intranasal (S)-ketamine had no significant impact on thermal or mechanical detection and pain thresholds in normal or symptomatic skin areas. Conclusions: Intranasal administration of low dose (S)-ketamine rapidly induces adequate plasma concentrations of (S)-ketamine and subsequently of its metabolite (S)-norketamine. The time course of analgesia correlated with plasma concentrations. (PsycINFO Database Record (c) 2016 APA, all rights reserved)","0"
"5688","MDMA-assisted therapy for severe PTSD: a randomized, double-blind, placebo-controlled phase 3 study.^\nPost-traumatic stress disorder (PTSD) presents a major public health problem for which currently available treatments are modestly effective. We report the findings of a randomized, double-blind, placebo-controlled, multi-site phase 3 clinical trial (NCT03537014) to test the efficacy and safety of 3,4-methylenedioxymethamphetamine (MDMA)-assisted therapy for the treatment of patients with severe PTSD, including those with common comorbidities such as dissociation, depression, a history of alcohol and substance use disorders, and childhood trauma. After psychiatric medication washout, participants (n = 90) were randomized 1:1 to receive manualized therapy with MDMA or with placebo, combined with three preparatory and nine integrative therapy sessions. PTSD symptoms, measured with the Clinician-Administered PTSD Scale for DSM-5 (CAPS-5, the primary endpoint), and functional impairment, measured with the Sheehan Disability Scale (SDS, the secondary endpoint) were assessed at baseline and at 2 months after the last experimental session. Adverse events and suicidality were tracked throughout the study. MDMA was found to induce significant and robust attenuation in CAPS-5 score compared with placebo (P < 0.0001, d = 0.91) and to significantly decrease the SDS total score (P = 0.0116, d = 0.43). The mean change in CAPS-5 scores in participants completing treatment was -24.4 (s.d. 11.6) in the MDMA group and -13.9 (s.d. 11.5) in the placebo group. MDMA did not induce adverse events of abuse potential, suicidality or QT prolongation. These data indicate that, compared with manualized therapy with inactive placebo, MDMA-assisted therapy is highly efficacious in individuals with severe PTSD, and treatment is safe and well-tolerated, even in those with comorbidities. We conclude that MDMA-assisted therapy represents a potential breakthrough treatment that merits expedited clinical evaluation.","7"
"6028","Pharmacological Interaction Between Doxazosin and Methylenedioxymethamphetamine (MDMA).^\n3,4‐methylenedioxymethamphetamine (MDMA, ""ecstasy"") is widely used by young people for its euphoric effects. MDMA releases serotonin (5‐HT), dopamine, and norepinephrine (NE). NE release is thought to mediate the cardiovascular effects of MDMA and may also contribute to its psychostimulant effects. However, the functional role of adrenergic postsynaptic receptors in the cardiovascular and subjective effects of MDMA in humans is largely unclear. To determine the role of alpha‐adrenergic receptors in the response to MDMA in humans the investigators test the effects of the alpha1‐receptor blocker doxazosin on the physiological and subjective effects of MDMA. The investigators use a randomized double‐blind placebo‐controlled cross‐over design with four experimental sessions. doxazosin or placebo will be administered before MDMA or placebo to 16 healthy volunteers. Subjective and cardiovascular responses will be repeatedly assessed throughout the experiments and plasma samples are collected for pharmacokinetics. The primary hypothesis is that doxazosin will significantly reduce the blood pressure response to MDMA.","0"
"515","Effects of 3,4-methylenedioxymethamphetamine (MDMA, 'Ecstasy') on arginine vasopressin in healthy volunteers.^\nBACKGROUND: Illicit MDMA use has been associated with hyponatremia, particularly in females. A previous study found that MDMA administration elevated plasma arginine vasopressin (AVP, antidiuretic hormone) levels in healthy volunteers. However, the study employed a lower dose than is commonly used by illicit users and only included males. We sought to measure AVP and serum sodium after a psychoactive dose of MDMA in both males and females. METHODS: Eight males and eight females, all healthy and MDMA‐experienced, received 1.5 mg/kg oral MDMA alone and in combination with the alpha‐1 adrenergic inverse agonist prazosin in a placebo‐controlled, within‐subjects randomized controlled trial. AVP and serum sodium were measured before and 1, 2, 3, 4, and 6 hours after MDMA. Cmax were determined and analyzed using linear models. RESULTS: Despite having robust psychoactive effects, MDMA did not significantly affect AVP. Cmax was 5.000 ± 5.042 (mean ± 95%CI) after MDMA vs. 2.394 ± 5.042 after placebo (p = 0.468). Serum sodium at TMax for AVP was 139.50 ? 0.917 mmol/L for MDMA vs. 140.38 ± 0.917 mmol/L for placebo (p = 0.182). However, two male volunteers had brief large AVP elevations after MDMA (28.8 and 18.7 pg/mL at 1 hr post dose). CONCLUSION: AVP elevations in illicit MDMA users may represent an idiosyncratic response to MDMA. Additional mechanisms, including excessive water intake, may contribute to hyponatremia in illicit MDMA users. Supported by NIH DA 016776.","0"
"1981","Comparative effectiveness of esketamine in the treatment of anhedonia in bipolar and unipolar depression.^\nBACKGROUND: Anhedonia is a symptom associated with poorer outcomes in depression treatment, including resistance to treatment, higher functional impact and suicidality. Few drugs are known to adequately treat anhedonia in both unipolar and bipolar depression. The NMDA antagonist ketamine has been demonstrated to be effective in rapidly ameliorating anhedonia in depressive episodes. The main aim of present study is to evaluate the anti-anhedonic effect of esketamine, the S-enantiomer of ketamine recently approved for treatment-resistant depression, in unipolar and bipolar depression. METHODS: 70 patients with unipolar or bipolar depression were treated with 6 weekly subcutaneous esketamine infusions (0.5-1mg/kg). Anhedonia was measured through MADRS item 8 before and 24h after each infusion. RESULTS: A significant reduction in anhedonia severity was observed (p<0.0001) after 6 infusions. The effect was statistically significant 24h after the first infusion (p<0.001) in both unipolar and bipolar groups and increased with repeated infusions. Anti-anhedonic effect of esketamine did not differ between groups. LIMITATIONS: This is an open-label, real-world study. Lack of blinding and of a placebo arm may limit the interpretation of findings. CONCLUSION: Although preliminary, present findings suggest that repeated subcutaneous esketamine infusions are effective for the treatment of anhedonia in both unipolar and bipolar depressed patients. These results need to be confirmed through replication in larger double-blinded controlled trials.","6"
"3818","P.607 Esketamine nasal spray for rapid reduction of major depressive disorder symptoms in patients at imminent risk for suicide: ASPIRE-2 study.^\nIntroduction: Major depressive disorder (MDD) greatly increases the likelihood of suicide [1]. Available antidepressants often fail to provide rapid relief of depressive symptoms including suicidal ideation (SI) in acutely suicidal patients with MDD and there are currently no approved treatments for this population. In 2016, esketamine (ESK) was granted breakthrough therapy designation by the US Food and Drug Administration for MDD patients at imminent risk for suicide based on data suggesting rapid reduction in depressive symptoms, including SI observed at 4 hours after an initial dose of ESK nasal spray in a phase 2 study [2]. The efficacy and safety of ESK nasal spray is being further evaluated in ASPIRE‐2, one of two phase 3 studies in the first global registration program in an understudied population of MDD patients, assessed to be at imminent risk for suicide. Methods: ASPIRE‐2 (NCT03097133) is an ongoing double‐blind (DB), randomised, placebo‐controlled study being conducted in Argentina, Austria, Belgium, Brazil, Canada, Czech Republic, France, Lithuania, Poland, Spain, Turkey and the United States. Adult patients (18 to 64 years) with MDD (DSM‐5 criteria, confirmed by Mini‐International Neuropsychiatric Interview [MINI]), with active SI and intent and in need of psychiatric hospitalisation were eligible. All patients received optimized standard‐of‐care (SoC hospitalisation and initiation/optimisation of antidepressant treatment). Patients were randomised (1:1) to ESK (84 mg) or placebo nasal spray twice‐weekly for 4 weeks, in addition to SoC. Change from baseline (day 1, predose) to 24 hours after first dose in Montgomery‐Ǻsberg Depression Rating Scale (MADRS) total score (primary endpoint) and Clinical Global Impression – Severity of Suicidality – Revised (CGI‐SS‐R) from the Suicide Ideation and Behaviour Assessment Tool (SIBAT) were assessed for efficacy. Treatment‐emergent adverse events (TEAEs), potential suicidal events from the SIBAT and dissociative effects (Clinician‐Administered Dissociative States Scale [CADSS]) were monitored for safety. Results: In total, 230 patients have been randomised to ESK+SoC or placebo+SoC; 184 (80%) patients completed the DB treatment (Table 1). Conclusions: MDD patients with active suicidal ideation and intent represent a vulnerable group in need of rapid treatment of their symptoms. ASPIRE‐2, along with ASPIRE‐1, comprise a novel program that focuses on addressing depressive symptoms including SI in MDD patients, assessed to be at imminent risk for suicide who are typically excluded from clinical studies of antidepressants. Key efficacy and safety results from ASPIRE‐2 will be presented at the ECNP 2019 along with results from ASPIRE‐1. Disclosure statement: All authors are employees of Janssen Research & Development, LLC and hold company stocks.","2"
